longitude,latitude,city,wrb4_code,physical_available_water_capacity,basic_organic_carbon,basic_c/n_ratio,texture_clay,texture_sand,texture_coarse_fragments,physical_reference_bulk_density,chemical_cation_exchange_capacity,chemical_clay_cec,chemical_total_exchangeable_bases,chemical_base_saturation,chemical_exchangeable_sodium_percentage,chemical_aluminum_saturation,salinity_electrical_conductivity,salinity_total_carbon_equivalent,salinity_gypsum_content,Ortalama En Yüksek Sıcaklık (°C)_Eylül,Ortalama En Yüksek Sıcaklık (°C)_Aralık,Ortalama En Düşük Sıcaklık (°C)_Ağustos,Ortalama Güneşlenme Süresi (saat)_Ağustos,Ortalama Güneşlenme Süresi (saat)_Aralık,Ortalama Yağışlı Gün Sayısı_Şubat,Ortalama Yağışlı Gün Sayısı_Mart,Ortalama Yağışlı Gün Sayısı_Nisan,Ortalama Yağışlı Gün Sayısı_Ağustos,Ortalama Yağışlı Gün Sayısı_Kasım,Ortalama Yağışlı Gün Sayısı_Yıllık,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Nisan,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Mayıs,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Haziran,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Ağustos,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Eylül,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Ekim,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Aralık,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Yıllık
41.4,38.4,Batman,LPrz,34,3.027,13.0,27.0,36.0,19.0,1.81,24.0,48.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3,34.5,9.6,20.4,11.2,3.0,10.33,11.77,11.67,0.3,7.13,82.1,71.3,45.2,9.1,2.6,6.1,36.1,67.8,493.6
41.4,38.6,Muş,CMeu,140,2.573,14.0,14.0,40.0,15.0,1.59,18.0,74.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6,28.6,1.0,17.9,10.0,1.5,11.7,13.9,15.27,1.8,8.53,112.9,102.1,73.9,28.5,4.8,17.2,59.7,92.0,781.9
41.4,38.8,Muş,CMeu,140,2.573,14.0,14.0,40.0,15.0,1.59,18.0,74.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6,28.6,1.0,17.9,10.0,1.5,11.7,13.9,15.27,1.8,8.53,112.9,102.1,73.9,28.5,4.8,17.2,59.7,92.0,781.9
41.4,39.0,Muş,CMeu,140,2.573,14.0,14.0,40.0,15.0,1.59,18.0,74.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6,28.6,1.0,17.9,10.0,1.5,11.7,13.9,15.27,1.8,8.53,112.9,102.1,73.9,28.5,4.8,17.2,59.7,92.0,781.9
41.4,39.2,Muş,CMeu,140,2.573,14.0,14.0,40.0,15.0,1.59,18.0,74.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6,28.6,1.0,17.9,10.0,1.5,11.7,13.9,15.27,1.8,8.53,112.9,102.1,73.9,28.5,4.8,17.2,59.7,92.0,781.9
41.4,39.4,Erzurum,CMeu,140,2.573,14.0,14.0,40.0,15.0,1.59,18.0,74.0,14.0,75.0,1.0,0.0,2.0,0.0,1.6,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.4,39.6,Erzurum,CMcr,159,1.181,11.0,29.0,44.0,5.0,1.84,17.0,42.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.4,39.8,Erzurum,CMcr,159,1.181,11.0,29.0,44.0,5.0,1.84,17.0,42.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.4,40.0,Erzurum,CMcr,159,1.181,11.0,29.0,44.0,5.0,1.84,17.0,42.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.4,40.2,Erzurum,CMcr,159,1.181,11.0,29.0,44.0,5.0,1.84,17.0,42.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.4,40.4,Erzurum,CMcr,159,1.181,11.0,29.0,44.0,5.0,1.84,17.0,42.0,15.0,80.0,2.0,0.0,1.0,0.0,1.6,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.4,40.6,Artvin,CMca,165,1.054,9.0,20.0,44.0,7.0,1.71,15.0,59.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.4,40.8,Artvin,CMca,165,1.054,9.0,20.0,44.0,7.0,1.71,15.0,59.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.4,41.0,Artvin,CMca,165,1.054,9.0,20.0,44.0,7.0,1.71,15.0,59.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.4,41.2,Artvin,CMca,165,1.054,9.0,20.0,44.0,7.0,1.71,15.0,59.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.4,41.4,Artvin,CMca,165,1.054,9.0,20.0,44.0,7.0,1.71,15.0,59.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.6,37.2,Mardin,CMca,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,30.7,8.8,25.5,11.7,4.4,10.17,10.47,10.27,0.3,7.23,75.4,66.8,51.7,8.8,4.2,5.4,31.7,101.0,610.1
41.6,37.4,Şırnak,CMca,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,29.4,8.4,24.1,11.3,3.2,9.11,10.52,10.44,0.48,7.63,73.5,115.1,52.6,5.3,0.7,13.2,54.6,101.2,768.2
41.6,37.6,Batman,LPrz,34,3.027,13.0,27.0,36.0,19.0,1.81,24.0,48.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3,34.5,9.6,20.4,11.2,3.0,10.33,11.77,11.67,0.3,7.13,82.1,71.3,45.2,9.1,2.6,6.1,36.1,67.8,493.6
41.6,37.8,Batman,LPrz,34,3.027,13.0,27.0,36.0,19.0,1.81,24.0,48.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3,34.5,9.6,20.4,11.2,3.0,10.33,11.77,11.67,0.3,7.13,82.1,71.3,45.2,9.1,2.6,6.1,36.1,67.8,493.6
41.6,38.2,Batman,LPrz,34,3.027,13.0,27.0,36.0,19.0,1.81,24.0,48.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3,34.5,9.6,20.4,11.2,3.0,10.33,11.77,11.67,0.3,7.13,82.1,71.3,45.2,9.1,2.6,6.1,36.1,67.8,493.6
41.6,38.4,Batman,LPrz,34,3.027,13.0,27.0,36.0,19.0,1.81,24.0,48.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3,34.5,9.6,20.4,11.2,3.0,10.33,11.77,11.67,0.3,7.13,82.1,71.3,45.2,9.1,2.6,6.1,36.1,67.8,493.6
41.6,38.6,Bitlis,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,24.8,2.0,15.9,0.0,0.0,11.55,13.73,13.09,1.09,9.36,107.7,136.6,105.7,14.6,6.1,27.9,89.0,123.5,1046.6
41.6,38.8,Muş,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,28.6,1.0,17.9,10.0,1.5,11.7,13.9,15.27,1.8,8.53,112.9,102.1,73.9,28.5,4.8,17.2,59.7,92.0,781.9
41.6,39.0,Muş,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,28.6,1.0,17.9,10.0,1.5,11.7,13.9,15.27,1.8,8.53,112.9,102.1,73.9,28.5,4.8,17.2,59.7,92.0,781.9
41.6,39.2,Muş,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,28.6,1.0,17.9,10.0,1.5,11.7,13.9,15.27,1.8,8.53,112.9,102.1,73.9,28.5,4.8,17.2,59.7,92.0,781.9
41.6,39.4,Erzurum,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.6,39.6,Erzurum,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.6,39.8,Erzurum,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.6,40.0,Erzurum,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.6,40.2,Erzurum,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.6,40.4,Erzurum,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.6,40.6,Erzurum,CMca,165,1.054,9.0,20.0,44.0,7.0,1.71,15.0,59.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.6,40.8,Artvin,CMca,165,1.054,9.0,20.0,44.0,7.0,1.71,15.0,59.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.6,41.0,Artvin,CMca,165,1.054,9.0,20.0,44.0,7.0,1.71,15.0,59.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.6,41.2,Artvin,CMca,165,1.054,9.0,20.0,44.0,7.0,1.71,15.0,59.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.6,41.4,Artvin,CMca,165,1.054,9.0,20.0,44.0,7.0,1.71,15.0,59.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.8,37.2,Şırnak,CMca,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,29.4,8.4,24.1,11.3,3.2,9.11,10.52,10.44,0.48,7.63,73.5,115.1,52.6,5.3,0.7,13.2,54.6,101.2,768.2
41.8,37.4,Mardin,CMca,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,30.7,8.8,25.5,11.7,4.4,10.17,10.47,10.27,0.3,7.23,75.4,66.8,51.7,8.8,4.2,5.4,31.7,101.0,610.1
41.8,37.6,Mardin,CLha,150,0.697,9.0,18.0,49.0,12.0,1.68,14.0,67.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2,30.7,8.8,25.5,11.7,4.4,10.17,10.47,10.27,0.3,7.23,75.4,66.8,51.7,8.8,4.2,5.4,31.7,101.0,610.1
41.8,38.6,Bitlis,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,24.8,2.0,15.9,0.0,0.0,11.55,13.73,13.09,1.09,9.36,107.7,136.6,105.7,14.6,6.1,27.9,89.0,123.5,1046.6
41.8,38.8,Muş,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,28.6,1.0,17.9,10.0,1.5,11.7,13.9,15.27,1.8,8.53,112.9,102.1,73.9,28.5,4.8,17.2,59.7,92.0,781.9
41.8,39.0,Muş,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,28.6,1.0,17.9,10.0,1.5,11.7,13.9,15.27,1.8,8.53,112.9,102.1,73.9,28.5,4.8,17.2,59.7,92.0,781.9
41.8,39.2,Erzurum,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.8,39.4,Erzurum,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.8,39.6,Erzurum,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.8,39.8,Erzurum,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.8,40.0,Erzurum,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.8,40.2,Erzurum,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.8,40.4,Erzurum,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.8,40.6,Erzurum,CMca,165,1.054,9.0,20.0,44.0,7.0,1.71,15.0,59.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.8,40.8,Artvin,CMca,165,1.054,9.0,20.0,44.0,7.0,1.71,15.0,59.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.8,41.0,Artvin,CMca,165,1.054,9.0,20.0,44.0,7.0,1.71,15.0,59.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.8,41.2,Artvin,CMca,165,1.054,9.0,20.0,44.0,7.0,1.71,15.0,59.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
41.8,41.4,Artvin,CMca,165,1.054,9.0,20.0,44.0,7.0,1.71,15.0,59.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1,21.2,-1.5,9.3,8.1,2.5,7.97,10.33,14.23,12.0,7.93,135.1,54.2,85.2,101.7,64.8,38.9,41.1,24.7,600.4
42.0,37.2,Şırnak,CMca,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,29.4,8.4,24.1,11.3,3.2,9.11,10.52,10.44,0.48,7.63,73.5,115.1,52.6,5.3,0.7,13.2,54.6,101.2,768.2
42.0,37.4,Şırnak,CMca,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,29.4,8.4,24.1,11.3,3.2,9.11,10.52,10.44,0.48,7.63,73.5,115.1,52.6,5.3,0.7,13.2,54.6,101.2,768.2
42.0,38.6,Bitlis,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,24.8,2.0,15.9,0.0,0.0,11.55,13.73,13.09,1.09,9.36,107.7,136.6,105.7,14.6,6.1,27.9,89.0,123.5,1046.6
42.0,38.8,Muş,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,28.6,1.0,17.9,10.0,1.5,11.7,13.9,15.27,1.8,8.53,112.9,102.1,73.9,28.5,4.8,17.2,59.7,92.0,781.9
42.0,39.0,Muş,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,28.6,1.0,17.9,10.0,1.5,11.7,13.9,15.27,1.8,8.53,112.9,102.1,73.9,28.5,4.8,17.2,59.7,92.0,781.9
42.0,39.2,Muş,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,28.6,1.0,17.9,10.0,1.5,11.7,13.9,15.27,1.8,8.53,112.9,102.1,73.9,28.5,4.8,17.2,59.7,92.0,781.9
42.0,39.4,Erzurum,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
42.0,39.6,Erzurum,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
42.0,39.8,Erzurum,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
42.0,40.0,Erzurum,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
42.0,40.2,Erzurum,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
42.0,40.4,Erzurum,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
42.0,40.6,Erzurum,CMca,165,1.054,9.0,20.0,44.0,7.0,1.71,15.0,59.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
42.0,40.8,Erzurum,CMca,165,1.054,9.0,20.0,44.0,7.0,1.71,15.0,59.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
42.0,41.2,Artvin,CMca,165,1.054,9.0,20.0,44.0,7.0,1.71,15.0,59.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1,21.2,-1.5,9.3,8.1,2.5,7.97,10.33,14.23,12.0,7.93,135.1,54.2,85.2,101.7,64.8,38.9,41.1,24.7,600.4
42.0,41.4,Artvin,CMca,165,1.054,9.0,20.0,44.0,7.0,1.71,15.0,59.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1,21.2,-1.5,9.3,8.1,2.5,7.97,10.33,14.23,12.0,7.93,135.1,54.2,85.2,101.7,64.8,38.9,41.1,24.7,600.4
42.2,38.6,Bitlis,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,24.8,2.0,15.9,0.0,0.0,11.55,13.73,13.09,1.09,9.36,107.7,136.6,105.7,14.6,6.1,27.9,89.0,123.5,1046.6
42.2,38.8,Bitlis,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,24.8,2.0,15.9,0.0,0.0,11.55,13.73,13.09,1.09,9.36,107.7,136.6,105.7,14.6,6.1,27.9,89.0,123.5,1046.6
42.2,39.0,Muş,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,28.6,1.0,17.9,10.0,1.5,11.7,13.9,15.27,1.8,8.53,112.9,102.1,73.9,28.5,4.8,17.2,59.7,92.0,781.9
42.2,39.2,Muş,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,28.6,1.0,17.9,10.0,1.5,11.7,13.9,15.27,1.8,8.53,112.9,102.1,73.9,28.5,4.8,17.2,59.7,92.0,781.9
42.2,39.4,Muş,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,28.6,1.0,17.9,10.0,1.5,11.7,13.9,15.27,1.8,8.53,112.9,102.1,73.9,28.5,4.8,17.2,59.7,92.0,781.9
42.2,39.6,Erzurum,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
42.2,39.8,Erzurum,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
42.2,40.0,Erzurum,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
42.2,40.2,Erzurum,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
42.2,40.4,Erzurum,KScc,154,1.893,10.0,23.0,35.0,6.0,1.75,20.0,60.0,39.0,99.0,2.0,0.0,1.0,11.9,0.2,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
42.2,40.6,Erzurum,CMca,165,1.054,9.0,20.0,44.0,7.0,1.71,15.0,59.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
42.2,40.8,Erzurum,CMca,165,1.054,9.0,20.0,44.0,7.0,1.71,15.0,59.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1,23.7,-1.2,10.0,10.2,2.9,9.8,12.27,16.93,7.9,8.5,133.3,56.2,72.4,42.1,16.5,22.7,46.8,21.3,396.0
42.2,41.4,Artvin,CMca,165,1.054,9.0,20.0,44.0,7.0,1.71,15.0,59.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1,21.2,-1.5,9.3,8.1,2.5,7.97,10.33,14.23,12.0,7.93,135.1,54.2,85.2,101.7,64.8,38.9,41.1,24.7,600.4
